IID	Group	Sex	Date	Population	NumSNPs	k1	k2	k3
HG02076.SG	KHV.SG	M	0	KHV.SG	1149888	0.000010	0.106076	0.893914
HG02078.SG	KHV.SG	F	0	KHV.SG	1149914	0.003611	0.099778	0.896612
HG02079.SG	KHV.SG	M	0	KHV.SG	1149863	0.006162	0.108793	0.885045
HG02081.SG	KHV.SG	F	0	KHV.SG	1141244	0.001733	0.165749	0.832518
HG02082.SG	KHV.SG	M	0	KHV.SG	1147331	0.001968	0.297556	0.700476
HG02084.SG	KHV.SG	F	0	KHV.SG	1137140	0.003042	0.172334	0.824623
HG02085.SG	KHV.SG	M	0	KHV.SG	1145750	0.000010	0.140112	0.859878
HG02086.SG	KHV.SG	F	0	KHV.SG	1145066	0.010169	0.150376	0.839455
HG02087.SG	KHV.SG	F	0	KHV.SG	1133406	0.000010	0.150491	0.849499
HG02088.SG	KHV.SG	M	0	KHV.SG	1118465	0.000010	0.134423	0.865567
HG02113.SG	KHV.SG	F	0	KHV.SG	1142754	0.000010	0.155004	0.844986
HG02116.SG	KHV.SG	M	0	KHV.SG	1128728	0.007797	0.211645	0.780557
HG02121.SG	KHV.SG	F	0	KHV.SG	1134625	0.004635	0.151208	0.844157
HG02122.SG	KHV.SG	M	0	KHV.SG	1143005	0.000010	0.333458	0.666532
HG02127.SG	KHV.SG	F	0	KHV.SG	1142022	0.000010	0.153435	0.846555
HG02128.SG	KHV.SG	M	0	KHV.SG	1145346	0.003307	0.163019	0.833673
HG02130.SG	KHV.SG	F	0	KHV.SG	1122585	0.011209	0.159576	0.829215
HG02133.SG	KHV.SG	F	0	KHV.SG	1125386	0.008683	0.151519	0.839798
HG02134.SG	KHV.SG	M	0	KHV.SG	1135995	0.000010	0.140073	0.859917
HG02136.SG	KHV.SG	F	0	KHV.SG	1121097	0.010539	0.163501	0.825960
HG02137.SG	KHV.SG	M	0	KHV.SG	1126318	0.000010	0.169810	0.830180
HG02138.SG	KHV.SG	M	0	KHV.SG	1146501	0.010402	0.138242	0.851356
HG02139.SG	KHV.SG	F	0	KHV.SG	1142475	0.003287	0.155490	0.841222
HG02140.SG	KHV.SG	F	0	KHV.SG	1137873	0.008005	0.178186	0.813809
HG02141.SG	KHV.SG	M	0	KHV.SG	1145742	0.001032	0.166161	0.832807
HG02512.SG	KHV.SG	M	0	KHV.SG	1134465	0.008817	0.219952	0.771232
HG02513.SG	KHV.SG	F	0	KHV.SG	1148224	0.000010	0.109991	0.889999
HG02521.SG	KHV.SG	M	0	KHV.SG	1136248	0.003499	0.189954	0.806547
HG02522.SG	KHV.SG	F	0	KHV.SG	1148928	0.000010	0.175676	0.824314
La727_noUDG.WGC	GROUP2	F	2328	Laos_BA.WGC	278751	0.082360	0.000010	0.917630
La364.SG	GROUP2	M	2987	Laos_LN_BA.SG	920008	0.095399	0.000010	0.904591
La898.SG	GROUP2	M	5951	Laos_Unknown.SG	117138	0.133315	0.000010	0.866675
TUH001	GROUP1	M	1800	Mongolia_Arkhangai_XiongnuEarlyMedieval_3	837965	0.051521	0.707085	0.241394
TUH002	GROUP1	M	1800	Mongolia_Arkhangai_XiongnuEarlyMedieval_3	912923	0.109287	0.554733	0.335980
TUK001	GROUP1	F	1623	Mongolia_Arkhangai_XiongnuEarlyMedieval_3	872070	0.242513	0.265333	0.492154
TUK002	GROUP1	M	1800	Mongolia_Arkhangai_XiongnuEarlyMedieval_3	954679	0.104313	0.597794	0.297893
TUK003	GROUP1	F	1800	Mongolia_Arkhangai_XiongnuEarlyMedieval_3	1020925	0.139015	0.578431	0.282554
I12972	GROUP1	M	3347	Mongolia_LBA_Ulaanzukh_2	531154	0.074395	0.774462	0.151142
I13964	GROUP1	F	3350	Mongolia_LBA_Ulaanzukh_2	661842	0.078155	0.800927	0.120918
I14037	GROUP1	M	3306	Mongolia_LBA_Ulaanzukh_2	822195	0.056017	0.823760	0.120223
YUR001	GROUP1	M	1958	Mongolia_Selenge_Xiongnu	917917	0.023445	0.682267	0.294288
BUL002	GROUP1	M	3300	Mongolia_Sukhbaatar_MLBA	647202	0.075531	0.809772	0.114697
DA39_noUDG.SG	GROUP1	M	1942	Mongolia_Xiongnu_o1.SG	862811	0.073227	0.722910	0.203864
DA43_noUDG.SG	GROUP1	M	2100	Mongolia_Xiongnu_o1.SG	801886	0.034504	0.682813	0.282682
DA45_noUDG.SG	GROUP1	M	2046	Mongolia_Xiongnu_o1.SG	1145226	0.045923	0.656298	0.297779
I13721	GROUP2	F	3169	Taiwan_Gongguan	698205	0.064500	0.004355	0.931146
I13722	GROUP2	M	1500	Taiwan_Gongguan_lc	3188	0.071569	0.000010	0.928421
I13692	GROUP2	F	1550	Taiwan_Hanben_IA	564177	0.052743	0.000010	0.947247
I13695	GROUP2	M	1459	Taiwan_Hanben_IA	33975	0.059125	0.000010	0.940865
I14925	GROUP2	F	1550	Taiwan_Hanben_IA	28819	0.070645	0.000010	0.929345
I14929	GROUP2	M	1550	Taiwan_Hanben_IA	84079	0.069465	0.000010	0.930525
I14931	GROUP2	M	1550	Taiwan_Hanben_IA	72997	0.068203	0.000010	0.931787
I14933	GROUP2	M	1550	Taiwan_Hanben_IA	59427	0.045101	0.000010	0.954889
I14934	GROUP2	M	1550	Taiwan_Hanben_IA	55620	0.060590	0.000010	0.939400
I14937	GROUP2	F	1550	Taiwan_Hanben_IA	22130	0.057741	0.000010	0.942249
I15158	GROUP2	M	1550	Taiwan_Hanben_IA	219369	0.065827	0.000010	0.934163
I15159	GROUP2	F	1550	Taiwan_Hanben_IA	32270	0.089905	0.000010	0.910085
I3611_noUDG	GROUP2	F	1715	Taiwan_Hanben_IA	734205	0.110132	0.000010	0.889858
I3612_noUDG	GROUP2	M	1800	Taiwan_Hanben_IA	716014	0.103012	0.000010	0.896978
I3614	GROUP2	M	1550	Taiwan_Hanben_IA	962422	0.056047	0.000010	0.943943
I3615	GROUP2	F	1833	Taiwan_Hanben_IA	919609	0.059118	0.000010	0.940872
I3616	GROUP2	F	1641	Taiwan_Hanben_IA	790974	0.054884	0.000010	0.945106
I3617	GROUP2	F	1644	Taiwan_Hanben_IA	942565	0.055871	0.000010	0.944119
I3618	GROUP2	M	1550	Taiwan_Hanben_IA	918848	0.049647	0.000010	0.950343
I3619	GROUP2	F	1473	Taiwan_Hanben_IA	964280	0.048736	0.000010	0.951254
I3620	GROUP2	F	1857	Taiwan_Hanben_IA	927922	0.063767	0.000010	0.936223
I3621	GROUP2	F	1595	Taiwan_Hanben_IA	963184	0.061642	0.000010	0.938348
I3727	GROUP2	F	1550	Taiwan_Hanben_IA	939766	0.058358	0.000010	0.941632
I3728	GROUP2	F	1496	Taiwan_Hanben_IA	828737	0.058102	0.000010	0.941888
I3731	GROUP2	M	1550	Taiwan_Hanben_IA	939865	0.068574	0.000010	0.931416
I3732	GROUP2	F	1235	Taiwan_Hanben_IA	888384	0.066164	0.000010	0.933826
I3734	GROUP2	M	1575	Taiwan_Hanben_IA	918538	0.075968	0.000010	0.924022
I3735	GROUP2	F	1532	Taiwan_Hanben_IA	920871	0.067811	0.000010	0.932179
I3736	GROUP2	M	1550	Taiwan_Hanben_IA	818447	0.072534	0.000010	0.927456
I8071	GROUP2	F	1550	Taiwan_Hanben_IA	28973	0.097488	0.000010	0.902502
I8072	GROUP2	M	1550	Taiwan_Hanben_IA	85854	0.073677	0.000010	0.926313
I8074	GROUP2	F	1550	Taiwan_Hanben_IA	109102	0.076212	0.000010	0.923778
I8075	GROUP2	F	1459	Taiwan_Hanben_IA	734316	0.071777	0.000010	0.928213
I8076	GROUP2	M	1550	Taiwan_Hanben_IA	44383	0.063279	0.000010	0.936711
I8080	GROUP2	M	1550	Taiwan_Hanben_IA	70545	0.065767	0.000010	0.934223
I8081	GROUP2	M	1409	Taiwan_Hanben_IA	110609	0.071959	0.000010	0.928031
I8078	GROUP2	M	1575	Taiwan_Hanben_IA_1d.rel.I3735	144231	0.069315	0.000010	0.930675
I15156	GROUP2	M	1550	Taiwan_Hanben_IA_1d.rel.I8072	39267	0.097646	0.000010	0.902344
I13694	GROUP2	F	1550	Taiwan_Hanben_IA_lc	11184	0.065820	0.000010	0.934170
I13696	GROUP2	M	1550	Taiwan_Hanben_IA_lc	2757	0.004169	0.178613	0.817218
I13697	GROUP2	M	1550	Taiwan_Hanben_IA_lc	10766	0.062651	0.000010	0.937339
I14926	GROUP2	F	1550	Taiwan_Hanben_IA_lc	7415	0.125976	0.000010	0.874014
I14927	GROUP2	F	1550	Taiwan_Hanben_IA_lc	13004	0.016705	0.049164	0.934130
I14928	GROUP2	F	1550	Taiwan_Hanben_IA_lc	7249	0.000010	0.000010	0.999980
I14930	GROUP2	F	1550	Taiwan_Hanben_IA_lc	5823	0.115462	0.000010	0.884528
I15160	GROUP2	M	1550	Taiwan_Hanben_IA_lc	10685	0.003065	0.000010	0.996925
I15162	GROUP2	M	1550	Taiwan_Hanben_IA_lc	9634	0.053305	0.000010	0.946685
I15164	GROUP2	F	1550	Taiwan_Hanben_IA_lc	8724	0.003430	0.000010	0.996560
I15166	GROUP2	F	1550	Taiwan_Hanben_IA_lc	12136	0.038354	0.026515	0.935131
I8079	GROUP2	F	1550	Taiwan_Hanben_IA_lc	4587	0.106863	0.000010	0.893127
tai001_noUDG.SG	GROUP2	M	8195	Taiwan_Liangdao_LatePaleolithic_lc.SG	10319	0.183456	0.054769	0.761775
tai002_noUDG.SG	GROUP2	F	7550	Taiwan_Liangdao_LatePaleolithic.SG	157743	0.218083	0.168310	0.613607
I2497	GROUP2	F	1950	Vietnam_BA	312686	0.071344	0.000010	0.928646
I2948	GROUP2	M	1947	Vietnam_BA	45934	0.056941	0.000010	0.943049
Vt779_noUDG.SG	GROUP2	F	2237	Vietnam_BA_DongSonCulture.SG	81867	0.080000	0.000010	0.919990
Vt781_noUDG.SG	GROUP2	F	2242	Vietnam_BA_DongSonCulture.SG	79288	0.045558	0.000010	0.954432
Vt796_noUDG.SG	GROUP2	F	2138	Vietnam_BA_DongSonCulture.SG	69243	0.052593	0.000010	0.947397
Vt808_noUDG.SG	GROUP2	F	2248	Vietnam_BA_DongSonCulture.SG	65568	0.046149	0.000010	0.953841
Vt880.SG	GROUP2	F	3950	Vietnam_LN_HaLongCulture.SG	138355	0.129481	0.000010	0.870509
Vt777_noUDG.SG	GROUP2	F	2271	Vietnam_LN.SG	97850	0.118232	0.000010	0.881758
Vt778_noUDG.SG	GROUP2	M	2648	Vietnam_LN.SG	121745	0.106773	0.041705	0.851523
Vt833.SG	GROUP2	F	4168	Vietnam_LN.SG	163301	0.127833	0.000010	0.872157
I0627	GROUP2	F	3949	Vietnam_N	107081	0.103931	0.000010	0.896059
I1135	GROUP2	M	3715	Vietnam_N	20606	0.132029	0.000010	0.867961
I1859	GROUP2	F	3762	Vietnam_N	52303	0.068556	0.000010	0.931434
I2731	GROUP2	M	3684	Vietnam_N	44775	0.105062	0.000010	0.894928
I0626	GROUP2	M	3850	Vietnam_N	58077	0.142007	0.000010	0.857983
I2726_noUDG	GROUP2	M	3850	Vietnam_N_noUDG_lc	13279	0.125042	0.000010	0.874948
I10973	GROUP2	M	3850	Vietnam_N_lc	5436	0.101708	0.000010	0.898282
I1137	GROUP2	M	3758	Vietnam_N	102230	0.089132	0.000010	0.910858
NAG012	GROUP3	M	2401	Japan_Nagabaka_2800BP	31869	0.999980	0.000010	0.000010
NAG019	GROUP3	F	2628	Japan_Nagabaka_2800BP	758796	0.999980	0.000010	0.000010
NAG037	GROUP3	M	2401	Japan_Nagabaka_2800BP	20394	0.999980	0.000010	0.000010
NAG038	GROUP3	F	2758	Japan_Nagabaka_2800BP	580403	0.999980	0.000010	0.000010
TYJ001	GROUP3	F	3950	Korea_Yokchido	236624	0.999980	0.000010	0.000010
BalongKD06	GROUP2	M	1550	China_Guangxi_Balong_Jin_NorthernAndSouthernDynasties	27585	0.043562	0.000010	0.956428
BalongKD07	GROUP2	M	1526	China_Guangxi_Balong_Jin_NorthernAndSouthernDynasties	67951	0.062003	0.000010	0.937987
BalongKD08	GROUP2	M	1550	China_Guangxi_Balong_Jin_NorthernAndSouthernDynasties	25899	0.043738	0.000010	0.956252
BalongKD10	GROUP2	M	1489	China_Guangxi_Balong_Jin_NorthernAndSouthernDynasties	375901	0.049649	0.000010	0.950341
BandaKD11	GROUP2	M	1372	China_Guangxi_Banda_NorthernAndSouthernDynasties_Sui_Tang	567302	0.046362	0.000010	0.953628
BandaKD15	GROUP2	M	1426	China_Guangxi_Banda_NorthernAndSouthernDynasties_Sui_Tang	41792	0.044543	0.000010	0.955447
CenxunKP05	GROUP2	F	1372	China_Guangxi_Cenxun_Sui_Tang	69306	0.067198	0.000010	0.932792
CenxunKP07	GROUP2	M	1327	China_Guangxi_Cenxun_Sui_Tang	143284	0.116681	0.000010	0.883309
CenxunKP13	GROUP2	F	1384	China_Guangxi_Cenxun_Sui_Tang	138677	0.070203	0.000010	0.929787
Dushan4_1	GROUP2	M	8707	China_Guangxi_Dushan_N	595003	0.151384	0.000010	0.848606
LadaKH01	GROUP2	F	1372	China_Guangxi_Lada_NorthernAndSouthernDynasties_Sui_Tang	812221	0.071869	0.000010	0.928121
LayiKD01	GROUP2	M	1465	China_Guangxi_Layi_NorthernAndSouthernDynasties	209063	0.066885	0.000010	0.933105
Longlin_1	GROUP1	F	11517	China_Guangxi_Longlin_Epipaleolithic	212121	0.188608	0.175471	0.635921
Qihe3	GROUP2	M	11564	China_Fujian_Qihe_Epipaleolithic	647417	0.191391	0.068548	0.740062
QinchangKD13	GROUP2	M	1439	China_Guangxi_Qinchang_NorthernAndSouthernDynasties	51188	0.080464	0.000010	0.919526
QinchangKD14	GROUP2	M	1479	China_Guangxi_Qinchang_NorthernAndSouthernDynasties	224172	0.168146	0.000010	0.831844
ShenxianKP09	GROUP2	F	1308	China_Guangxi_Shenxian_Sui_Tang	661217	0.111728	0.000010	0.888262
YiyangKP17	GROUP2	F	1372	China_Guangxi_Yiyang_NorthernAndSouthernDynasties_Sui_Tang	298193	0.062026	0.000010	0.937964
AKG_10203.SG	GROUP1	M	1550	SouthKorea_Gimhae_DaeseongDong_ThreeKingdoms.SG	891701	0.296085	0.665858	0.038056
AKG_10204.SG	GROUP1	M	1550	SouthKorea_Gimhae_DaeseongDong_ThreeKingdoms.SG	641242	0.064058	0.768115	0.167826
AKG_10207.SG	GROUP1	F	1550	SouthKorea_Gimhae_DaeseongDong_ThreeKingdoms.SG	1144170	0.217541	0.763794	0.018665
AKG_10209.SG	GROUP1	F	1550	SouthKorea_Gimhae_DaeseongDong_ThreeKingdoms.SG	945649	0.121750	0.681156	0.197094
AKG_10210.SG	GROUP1	F	1550	SouthKorea_Gimhae_DaeseongDong_ThreeKingdoms.SG	1061572	0.105093	0.710550	0.184357
AKG_10218.SG	GROUP1	M	1550	SouthKorea_Gimhae_DaeseongDong_ThreeKingdoms.SG	544263	0.142417	0.660915	0.196668
AKG_3420.SG	GROUP1	F	1550	SouthKorea_Gimhae_YuhaRi_ThreeKingdoms.SG	1095181	0.104328	0.713696	0.181976
AKG_3421.SG	GROUP1	F	1550	SouthKorea_Gimhae_DaeseongDong_ThreeKingdoms.SG	514225	0.152072	0.718707	0.129221
S7241.E1.L1_v54.1_addback	GROUP2	M	3850	Vietnam_N_all	11388	0.130392	0.000010	0.869598
